IMAGEN,PIPELINE,PORCENTAJE DE SIMILITUD,TEXTO ORIGINAL,TEXTO DETECTADO,TIEMPO(PIPELINE INDIVIDUAL + OCR + VALIDACION),,
62,"posterize
clean_imagemagic
solarize
enhance_basic_sharpness
crop_morphology",0,CAROLINA PINZON ESCOBAR,,3.80020181099826,,
62,"posterize
clean_imagemagic
enhance_basic_sharpness
crop_morphology
solarize",0,CAROLINA PINZON ESCOBAR,,4.03663907400187,,
62,"posterize
solarize
enhance_basic_sharpness
clean_imagemagic
crop_morphology",0,CAROLINA PINZON ESCOBAR,,4.0271694730036,,
62,"solarize
posterize
clean_imagemagic
crop_morphology
enhance_basic_sharpness",0,CAROLINA PINZON ESCOBAR,,5.60908631100028,,
62,"solarize
crop_morphology
posterize
enhance_basic_sharpness
clean_imagemagic",21,CAROLINA PINZON ESCOBAR,"…,
..
…;

>.Il'

…[— .
x y“",5.20441610900161,,
62,"solarize
enhance_basic_sharpness
crop_morphology",100,CAROLINA PINZON ESCOBAR,"_— .…- :
v '

 
   

   

…u…r…1m Pu| , .
%…º'í T::nolúgtm dc (%Í3ÍÍhJ

     
 
 
 

CAROLINA
PINZON ESCOBAR

º…

ADMINISTRACION!DEEMPRESAS X",4.84513775599771,,
62,"crop_morphology
posterize
enhance_basic_sharpness
clean_imagemagic
solarize",0,CAROLINA PINZON ESCOBAR,,4.84704782799963,,
62,"clean_imagemagic
crop_morphology
enhance_basic_sharpness
posterize
solarize",79,CAROLINA PINZON ESCOBAR,"CAROLINA

PINZON ES BAR
CO

ADM|NISTRACION DE EMPRESAS

 

www.uplc.odu.",4.68222705800145,,
62,"clean_imagemagic
crop_morphology
enhance_basic_sharpness
solarize
posterize",12,CAROLINA PINZON ESCOBAR,". _ , ;J
, f;1…<, ,% .…,;…….……,.Fáx … &…",5.30627943100262,,
62,"solarize
posterize
crop_morphology",0,CAROLINA PINZON ESCOBAR,,3.2114613340018,,
62,"solarize
clean_imagemagic
posterize
enhance_basic_sharpness
crop_morphology",100,CAROLINA PINZON ESCOBAR,"CAROLINA
PINZON ESCOBAR

ºgz:::…

ADM|NISTRACION DE EMPRESAS ]

' www.uplc.edu yco¿!'",7.42213660099515,,
62,"crop_morphology
posterize
solarize
enhance_basic_sharpness
clean_imagemagic",0,CAROLINA PINZON ESCOBAR,,4.88157134900393,,
62,"clean_imagemagic
solarize
enhance_basic_sharpness
posterize
crop_morphology",0,CAROLINA PINZON ESCOBAR,,4.48351144600019,,
62,"solarize
crop_morphology
clean_imagemagic",100,CAROLINA PINZON ESCOBAR,"CAROLINA
PINZON ESCOBAR

ºgz:::3

ADM|NISTRACION DE EMPRESAS '

' www.uplc.edu º_º—¿.",7.10106800100039,,
62,"solarize
crop_morphology
clean_imagemagic
enhance_basic_sharpness
posterize",100,CAROLINA PINZON ESCOBAR,"CAROLINA
PINZON ESCOBAR

ºgz:::3",5.20172633000766,,
62,"solarize
posterize
enhance_basic_sharpness
clean_imagemagic
crop_morphology",0,CAROLINA PINZON ESCOBAR,,5.37041556400072,,
62,"enhance_basic_sharpness
clean_imagemagic
solarize
crop_morphology
posterize",0,CAROLINA PINZON ESCOBAR,,5.20332494399918,,
62,"solarize
enhance_basic_sharpness
crop_morphology
clean_imagemagic
posterize",100,CAROLINA PINZON ESCOBAR,"CAROLINA
PINZON ESCOBAR

ºsc::3

ADMINISTRACION DE EMPRESAS

 

' www.uplc.",5.74567971799843,,
62,"solarize
crop_morphology
enhance_basic_sharpness
posterize
clean_imagemagic",0,CAROLINA PINZON ESCOBAR,,5.41636731300241,,
62,"solarize
posterize",0,CAROLINA PINZON ESCOBAR,,1.22889454800315,,
62,"crop_morphology
solarize
clean_imagemagic
posterize
enhance_basic_sharpness",100,CAROLINA PINZON ESCOBAR,"CAROLINA
PINZON ESCOBAR

ºgz:::…

ADM|NISTRACION DE EMPRESAS—]

' .
|

 

' www.uplc.",5.70608515599452,,
62,"crop_morphology
enhance_basic_sharpness
solarize
posterize
clean_imagemagic",0,CAROLINA PINZON ESCOBAR,,5.66791764400114,,
62,"enhance_basic_sharpness
posterize
crop_morphology
solarize
clean_imagemagic",0,CAROLINA PINZON ESCOBAR,,5.28748641400307,,
62,"clean_imagemagic
solarize
crop_morphology
enhance_basic_sharpness
posterize",0,CAROLINA PINZON ESCOBAR,,4.99814052900183,,
62,"posterize
enhance_basic_sharpness
clean_imagemagic",0,CAROLINA PINZON ESCOBAR,,2.99604994800029,,
62,"crop_morphology
enhance_basic_sharpness
solarize
clean_imagemagic
posterize",100,CAROLINA PINZON ESCOBAR,"CAROLINA
PINZON ESCOBAR

com “

ADMINISTRACION DE EMPRESAS ¡[ '",5.67731530599849,,
62,"solarize
posterize
crop_morphology
enhance_basic_sharpness
clean_imagemagic",33,CAROLINA PINZON ESCOBAR,"ADMINÍSIÍ,
| ""¡|",5.91236863400263,,
62,"enhance_basic_sharpness
crop_morphology
posterize
clean_imagemagic
solarize",0,CAROLINA PINZON ESCOBAR,,5.53196595500049,,
62,"clean_imagemagic
solarize
crop_morphology
posterize
enhance_basic_sharpness",0,CAROLINA PINZON ESCOBAR,,4.92629929200484,,
62,"solarize
enhance_basic_sharpness
clean_imagemagic
crop_morphology
posterize",100,CAROLINA PINZON ESCOBAR,"CAROLINA
PINZON ESCOBAR

ºsc::3

ADMINISTRACION DE EMPRESAS 1 —

 

' www.uplc.",5.63970310300647,,
62,"solarize
crop_morphology",100,CAROLINA PINZON ESCOBAR,"c 'm' :
w. .

 
   

   

…u…r…1m Pu| , .
%…º'í T::nolúgtm dc (%Í3ÍÍhJ

 

      
 

CAROLINA
PINZON ESCOBAR

º…

ADMINISTRACION DE EMPRESAS x",4.04358272399259,,
62,"crop_morphology
clean_imagemagic
posterize
enhance_basic_sharpness
solarize",0,CAROLINA PINZON ESCOBAR,,4.93203373999859,,
62,"solarize
crop_morphology
clean_imagemagic
posterize
enhance_basic_sharpness",100,CAROLINA PINZON ESCOBAR,"CAROLINA
PINZON ESCOBAR

ºgz:::…

ADM|NISTRACION DE EMPRESAS

 

' www.uplc.edu",6.8593547759956,,
62,"posterize
clean_imagemagic
enhance_basic_sharpness
solarize
crop_morphology",0,CAROLINA PINZON ESCOBAR,,3.87618943399866,,
62,"posterize
solarize
crop_morphology
enhance_basic_sharpness
clean_imagemagic",0,CAROLINA PINZON ESCOBAR,,3.48324491099629,,
62,"enhance_basic_sharpness
posterize
clean_imagemagic
crop_morphology
solarize",0,CAROLINA PINZON ESCOBAR,,4.28442628200719,,
62,"enhance_basic_sharpness
posterize
crop_morphology
clean_imagemagic
solarize",0,CAROLINA PINZON ESCOBAR,,5.35790225300298,,
62,"posterize
crop_morphology
solarize
clean_imagemagic
enhance_basic_sharpness",0,CAROLINA PINZON ESCOBAR,,3.45768787200359,,
62,"crop_morphology
posterize
solarize
clean_imagemagic
enhance_basic_sharpness",0,CAROLINA PINZON ESCOBAR,,4.83513494199724,,
62,"posterize
enhance_basic_sharpness",0,CAROLINA PINZON ESCOBAR,,0.942271316002006,,
62,"solarize
posterize
clean_imagemagic
enhance_basic_sharpness
crop_morphology",0,CAROLINA PINZON ESCOBAR,,5.58577533099742,,
62,"solarize
crop_morphology
enhance_basic_sharpness
clean_imagemagic
posterize",100,CAROLINA PINZON ESCOBAR,"CAROLINA
PINZON ESCOBAR

ºsc::3

ADMINISTRACION DE EMPRESAS

 

' www.uplc.",5.59092362200317,,
62,"crop_morphology
posterize
clean_imagemagic
enhance_basic_sharpness
solarize",0,CAROLINA PINZON ESCOBAR,,4.8252863739981,,
62,"posterize
enhance_basic_sharpness
solarize
crop_morphology
clean_imagemagic",0,CAROLINA PINZON ESCOBAR,,3.26973672599706,,
62,"clean_imagemagic
crop_morphology
posterize
solarize
enhance_basic_sharpness",52,CAROLINA PINZON ESCOBAR,"CAROLINA

¡' szou es BAR
__ co
¡

ADM|NISTRACION DE EMPRESAS

 
   

     

 

www.uplc.odu.",5.03865541599953,,
62,"posterize
enhance_basic_sharpness
crop_morphology
solarize
clean_imagemagic",0,CAROLINA PINZON ESCOBAR,,3.42763950000517,,
62,"solarize
clean_imagemagic
enhance_basic_sharpness
crop_morphology
posterize",100,CAROLINA PINZON ESCOBAR,"CAROLINA
PINZON ESCOBAR

ºm",5.03154067500145,,
62,"enhance_basic_sharpness
solarize
crop_morphology
clean_imagemagic
posterize",100,CAROLINA PINZON ESCOBAR,"CAROLINA
PINZON ESCOBAR

com f ""

ADMINISTRACION DE EMPRESAS ¡[

 

' www.",5.45806408399949,,
62,"enhance_basic_sharpness
clean_imagemagic
crop_morphology
posterize
solarize",79,CAROLINA PINZON ESCOBAR,"CAROLINA

"" PINZON es BAR
,) co

ADMINISTRACION DE EMPRESAS

 
   
        

www.upgg.",5.49774760199944,,
62,"solarize
clean_imagemagic
posterize
crop_morphology
enhance_basic_sharpness",100,CAROLINA PINZON ESCOBAR,"CAROLINA
PINZON ESCOBAR

ºgz:::…

ADM|NISTRACION DE EMPRESAS ]

' www.uplc.edu yco¿!'",7.49749835999683,,
62,"clean_imagemagic
enhance_basic_sharpness
posterize
solarize
crop_morphology",79,CAROLINA PINZON ESCOBAR,"CAROLINA

PINZON ES BAR
CO

ADM|NISTRACION DE EMPRESAS

 

www.uplc.odu.",4.98405782399641,,
62,"crop_morphology
solarize
enhance_basic_sharpness
clean_imagemagic
posterize",100,CAROLINA PINZON ESCOBAR,"CAROLINA
PINZON ESCOBAR

. ADMINISTRACION DE EMPRESAS

 

' www.uplc.",5.47805604399764,,
62,"crop_morphology
clean_imagemagic",52,CAROLINA PINZON ESCOBAR,"CAROLINA

PlNZON ES BAR
CO

ADM|NISTRACION DE EMPRESAS

 

www.uptc.odu. ov",4.78701140199701,,
62,"enhance_basic_sharpness
solarize
crop_morphology
posterize
clean_imagemagic",0,CAROLINA PINZON ESCOBAR,,5.40616068500094,,
62,"solarize
posterize
enhance_basic_sharpness
clean_imagemagic",28,CAROLINA PINZON ESCOBAR,"_,, ...,-. ... __ k!

>.Il' - '

ADMIN¡""SZ'£'Í(QÍ",4.19125470700237,,
62,"enhance_basic_sharpness
posterize
solarize
crop_morphology
clean_imagemagic",0,CAROLINA PINZON ESCOBAR,,5.28359276099945,,
62,"posterize
solarize
crop_morphology
clean_imagemagic
enhance_basic_sharpness",0,CAROLINA PINZON ESCOBAR,,3.48803866700473,,
62,"posterize
crop_morphology
enhance_basic_sharpness
solarize
clean_imagemagic",0,CAROLINA PINZON ESCOBAR,,3.44466947999899,,
62,"solarize
enhance_basic_sharpness
crop_morphology
posterize
clean_imagemagic",0,CAROLINA PINZON ESCOBAR,,5.584857904003,,
62,"enhance_basic_sharpness
crop_morphology
clean_imagemagic",79,CAROLINA PINZON ESCOBAR,"CAROLINA

"" PINZON es BAR
J co

ADMINISTRACION DE EMPRESAS

   

www.upgg.",5.80271032099699,,
62,"crop_morphology
solarize
enhance_basic_sharpness
posterize
clean_imagemagic",0,CAROLINA PINZON ESCOBAR,,5.63102552000055,,
62,"posterize
clean_imagemagic
solarize
crop_morphology
enhance_basic_sharpness",0,CAROLINA PINZON ESCOBAR,,3.83904636800435,,
62,"clean_imagemagic
enhance_basic_sharpness
solarize
posterize
crop_morphology",12,CAROLINA PINZON ESCOBAR,". _ , ;J
, f;1…<, ,% .…,;…….……,.Fáx … &…",5.45801197199762,,
62,"clean_imagemagic
solarize
posterize
enhance_basic_sharpness
crop_morphology",0,CAROLINA PINZON ESCOBAR,,4.66552627499186,,
62,"crop_morphology
clean_imagemagic
enhance_basic_sharpness
posterize
solarize",52,CAROLINA PINZON ESCOBAR,"CAROLINA

PlNZON ES BAR
CO

ADM|NISTRACION DE EMPRESAS

 

www.uplc.odu.co_",5.02094183600275,,
62,"solarize
posterize
crop_morphology
clean_imagemagic",0,CAROLINA PINZON ESCOBAR,,5.62361975399836,,
62,"posterize
enhance_basic_sharpness
crop_morphology
clean_imagemagic
solarize",0,CAROLINA PINZON ESCOBAR,,3.45642479899834,,
62,"enhance_basic_sharpness
crop_morphology
solarize
clean_imagemagic
posterize",27,CAROLINA PINZON ESCOBAR,"R
…
…m
%
……
m
P

º
C",5.93164797399368,,
62,"posterize
enhance_basic_sharpness
solarize
clean_imagemagic
crop_morphology",0,CAROLINA PINZON ESCOBAR,,3.92896694599767,,
62,"clean_imagemagic
posterize
crop_morphology
solarize
enhance_basic_sharpness",52,CAROLINA PINZON ESCOBAR,"CAROLINA

PlNZON ES BAR
CO

ADM|NISTRACION DE EMPRESAS

 

www.uplc.odu. o",4.81539244300075,,
62,"posterize
enhance_basic_sharpness
crop_morphology",0,CAROLINA PINZON ESCOBAR,,1.92486696199921,,
62,"posterize
crop_morphology
clean_imagemagic
enhance_basic_sharpness
solarize",0,CAROLINA PINZON ESCOBAR,,3.46755870599736,,
62,"solarize
posterize
enhance_basic_sharpness
crop_morphology",0,CAROLINA PINZON ESCOBAR,,3.33655821300636,,
62,"solarize
clean_imagemagic
crop_morphology
enhance_basic_sharpness
posterize",100,CAROLINA PINZON ESCOBAR,"CAROLINA
PINZON ESCOBAR

ºm",5.12855588500679,,
62,"solarize
posterize
enhance_basic_sharpness",0,CAROLINA PINZON ESCOBAR,,1.44919493699854,,
62,"enhance_basic_sharpness
clean_imagemagic
posterize
crop_morphology
solarize",79,CAROLINA PINZON ESCOBAR,"CAROLINA

"" PINZON es BAR
,) co

ADMINISTRACION DE EMPRESAS

 
   
        

www.upgg.",5.51298548700288,,
62,"enhance_basic_sharpness
clean_imagemagic",0,CAROLINA PINZON ESCOBAR,,3.27636443600932,,
62,"posterize
enhance_basic_sharpness
crop_morphology
clean_imagemagic",0,CAROLINA PINZON ESCOBAR,,3.36981686300714,,
62,"enhance_basic_sharpness
solarize
clean_imagemagic
posterize
crop_morphology",100,CAROLINA PINZON ESCOBAR,"CAROLINA
PINZON ESCOBAR

com f ""

ADMINISTRACION DE EMPRESAS ¡[

 

' www.",5.45645277999574,,
62,"enhance_basic_sharpness
crop_morphology
solarize
posterize
clean_imagemagic",0,CAROLINA PINZON ESCOBAR,,6.20389077899017,,
62,"solarize
crop_morphology
posterize
clean_imagemagic
enhance_basic_sharpness",0,CAROLINA PINZON ESCOBAR,,5.21414479699888,,
63,original,100,YURY CATHERINE CARDENAS MOZO,"… Í YURY CATHERINE
“ CARDENAS Mozo
I crv—

Í “x_(""/)_/' ¡

u",1.19492573499883,,
63,"enhance_basic_sharpness
posterize
solarize
clean_imagemagic
crop_morphology",0,YURY CATHERINE CARDENAS MOZO,,4.08404564500233,,
63,"crop_morphology
posterize
clean_imagemagic
solarize
enhance_basic_sharpness",0,YURY CATHERINE CARDENAS MOZO,,4.58821728200564,,
63,"solarize
posterize
crop_morphology",0,YURY CATHERINE CARDENAS MOZO,,2.2702443040107,,
63,"clean_imagemagic
enhance_basic_sharpness
posterize
crop_morphology
solarize",0,YURY CATHERINE CARDENAS MOZO,,4.21369417900132,,
63,"enhance_basic_sharpness
crop_morphology",100,YURY CATHERINE CARDENAS MOZO,"YURY CATHERINE
CARDENAS MOZO
cm—

'X_(“/)_/' I “' "";",3.04941171900282,,
63,"solarize
clean_imagemagic
posterize
crop_morphology
enhance_basic_sharpness",0,YURY CATHERINE CARDENAS MOZO,,4.22101217800082,,
63,"posterize
enhance_basic_sharpness
clean_imagemagic
crop_morphology
solarize",0,YURY CATHERINE CARDENAS MOZO,,3.96750365800108,,
63,"solarize
crop_morphology",0,YURY CATHERINE CARDENAS MOZO,,2.82681116400636,,
63,"solarize
enhance_basic_sharpness
posterize
crop_morphology
clean_imagemagic",0,YURY CATHERINE CARDENAS MOZO,,4.62780104400736,,
63,"solarize
posterize
clean_imagemagic
crop_morphology
enhance_basic_sharpness",0,YURY CATHERINE CARDENAS MOZO,,4.0644049439943,,
63,"crop_morphology
posterize
enhance_basic_sharpness
clean_imagemagic
solarize",0,YURY CATHERINE CARDENAS MOZO,,4.57357088999561,,
63,"solarize
posterize
enhance_basic_sharpness
clean_imagemagic
crop_morphology",0,YURY CATHERINE CARDENAS MOZO,,4.21881447900523,,
63,"solarize
posterize
enhance_basic_sharpness
crop_morphology",0,YURY CATHERINE CARDENAS MOZO,,2.40546073800215,,
63,"crop_morphology
clean_imagemagic
enhance_basic_sharpness
solarize
posterize",0,YURY CATHERINE CARDENAS MOZO,,4.16523513099673,,
63,"clean_imagemagic
enhance_basic_sharpness
crop_morphology
solarize
posterize",0,YURY CATHERINE CARDENAS MOZO,,3.96506741199846,,
63,"posterize
enhance_basic_sharpness
crop_morphology",90,YURY CATHERINE CARDENAS MOZO,"' k'b'v'7 .¿
vuRv CATHERINE
CARDENAS Mozo
cn—",2.55211795100331,,
63,"solarize
posterize
crop_morphology
clean_imagemagic
enhance_basic_sharpness",0,YURY CATHERINE CARDENAS MOZO,,4.26548774600087,,
63,"posterize
solarize
enhance_basic_sharpness
crop_morphology
clean_imagemagic",0,YURY CATHERINE CARDENAS MOZO,,3.9825228510017,,
63,"clean_imagemagic
enhance_basic_sharpness
solarize
crop_morphology
posterize",0,YURY CATHERINE CARDENAS MOZO,,4.05975356099953,,
63,"solarize
clean_imagemagic
posterize
enhance_basic_sharpness
crop_morphology",0,YURY CATHERINE CARDENAS MOZO,,4.22943059400859,,
63,"enhance_basic_sharpness
crop_morphology
solarize
posterize
clean_imagemagic",0,YURY CATHERINE CARDENAS MOZO,,5.01467840999248,,
63,"clean_imagemagic
enhance_basic_sharpness
posterize
solarize
crop_morphology",0,YURY CATHERINE CARDENAS MOZO,,4.18179360799695,,
63,"crop_morphology
clean_imagemagic
solarize
enhance_basic_sharpness
posterize",0,YURY CATHERINE CARDENAS MOZO,,4.16675867500453,,
63,"solarize
enhance_basic_sharpness
crop_morphology
clean_imagemagic
posterize",0,YURY CATHERINE CARDENAS MOZO,,4.58892531599122,,
63,"crop_morphology
solarize
clean_imagemagic
enhance_basic_sharpness
posterize",0,YURY CATHERINE CARDENAS MOZO,,4.57115027299733,,
63,"enhance_basic_sharpness
solarize
crop_morphology
clean_imagemagic
posterize",0,YURY CATHERINE CARDENAS MOZO,,4.38486264800304,,
63,"solarize
clean_imagemagic
crop_morphology
enhance_basic_sharpness
posterize",0,YURY CATHERINE CARDENAS MOZO,,4.19890674799535,,
63,"posterize
crop_morphology
clean_imagemagic
enhance_basic_sharpness
solarize",0,YURY CATHERINE CARDENAS MOZO,,4.01095074399927,,
63,"solarize
enhance_basic_sharpness
posterize
clean_imagemagic
crop_morphology",0,YURY CATHERINE CARDENAS MOZO,,4.36280152200197,,
63,"enhance_basic_sharpness
clean_imagemagic
posterize
solarize
crop_morphology",0,YURY CATHERINE CARDENAS MOZO,,4.15612967700145,,
63,"solarize
posterize
clean_imagemagic
enhance_basic_sharpness
crop_morphology",0,YURY CATHERINE CARDENAS MOZO,,4.0504788039907,,
63,"crop_morphology
solarize
enhance_basic_sharpness
clean_imagemagic
posterize",0,YURY CATHERINE CARDENAS MOZO,,4.72549380800047,,
63,"clean_imagemagic
posterize
enhance_basic_sharpness
crop_morphology
solarize",0,YURY CATHERINE CARDENAS MOZO,,3.98922632300673,,
63,"enhance_basic_sharpness
solarize
clean_imagemagic
crop_morphology
posterize",0,YURY CATHERINE CARDENAS MOZO,,4.27167771600216,,
63,"crop_morphology
clean_imagemagic
posterize
enhance_basic_sharpness
solarize",0,YURY CATHERINE CARDENAS MOZO,,4.10483382699749,,
63,"crop_morphology
enhance_basic_sharpness
clean_imagemagic
posterize
solarize",0,YURY CATHERINE CARDENAS MOZO,,4.32813571300358,,
63,"crop_morphology
clean_imagemagic
enhance_basic_sharpness
posterize
solarize",0,YURY CATHERINE CARDENAS MOZO,,4.09980811701098,,
63,"enhance_basic_sharpness
posterize
crop_morphology
solarize
clean_imagemagic",0,YURY CATHERINE CARDENAS MOZO,,3.97654607299046,,
63,"enhance_basic_sharpness
posterize
crop_morphology
clean_imagemagic
solarize",0,YURY CATHERINE CARDENAS MOZO,,4.19005159000517,,
63,"enhance_basic_sharpness
crop_morphology
solarize
clean_imagemagic
posterize",0,YURY CATHERINE CARDENAS MOZO,,4.64365561699378,,
63,"posterize
crop_morphology
enhance_basic_sharpness
clean_imagemagic
solarize",0,YURY CATHERINE CARDENAS MOZO,,4.05847633699887,,
63,"enhance_basic_sharpness
crop_morphology
clean_imagemagic",0,YURY CATHERINE CARDENAS MOZO,,4.12925049100159,,
63,"posterize
crop_morphology
clean_imagemagic",0,YURY CATHERINE CARDENAS MOZO,,3.75096113499603,,
63,"solarize
posterize
enhance_basic_sharpness
clean_imagemagic",0,YURY CATHERINE CARDENAS MOZO,,3.23261948001164,,
63,"solarize
enhance_basic_sharpness
crop_morphology
posterize
clean_imagemagic",0,YURY CATHERINE CARDENAS MOZO,,4.92878856600146,,
63,"posterize
solarize
clean_imagemagic
crop_morphology
enhance_basic_sharpness",0,YURY CATHERINE CARDENAS MOZO,,3.83838321999792,,
63,"enhance_basic_sharpness
crop_morphology
posterize
clean_imagemagic
solarize",0,YURY CATHERINE CARDENAS MOZO,,4.84604936199321,,
63,"enhance_basic_sharpness
posterize
clean_imagemagic
solarize
crop_morphology",0,YURY CATHERINE CARDENAS MOZO,,4.15781823699945,,
63,"crop_morphology
enhance_basic_sharpness
clean_imagemagic
solarize
posterize",0,YURY CATHERINE CARDENAS MOZO,,4.35585406199971,,
63,"posterize
enhance_basic_sharpness
clean_imagemagic
solarize
crop_morphology",0,YURY CATHERINE CARDENAS MOZO,,3.78082763600105,,
63,"crop_morphology
posterize
clean_imagemagic
enhance_basic_sharpness
solarize",0,YURY CATHERINE CARDENAS MOZO,,4.4948910979947,,
63,"solarize
posterize",0,YURY CATHERINE CARDENAS MOZO,,1.17547611999908,,
63,"crop_morphology
solarize
posterize
clean_imagemagic
enhance_basic_sharpness",0,YURY CATHERINE CARDENAS MOZO,,4.81206010299502,,
63,"solarize
clean_imagemagic",0,YURY CATHERINE CARDENAS MOZO,,2.86915064800269,,
63,"enhance_basic_sharpness
solarize
posterize
clean_imagemagic
crop_morphology",0,YURY CATHERINE CARDENAS MOZO,,4.4126853560083,,
63,"clean_imagemagic
posterize
enhance_basic_sharpness
solarize
crop_morphology",0,YURY CATHERINE CARDENAS MOZO,,4.07921070499287,,
63,"clean_imagemagic
crop_morphology
enhance_basic_sharpness
solarize
posterize",0,YURY CATHERINE CARDENAS MOZO,,3.99249735799822,,
63,"posterize
solarize
enhance_basic_sharpness
clean_imagemagic
crop_morphology",0,YURY CATHERINE CARDENAS MOZO,,3.88392639200174,,
63,"clean_imagemagic
crop_morphology
solarize
enhance_basic_sharpness
posterize",0,YURY CATHERINE CARDENAS MOZO,,4.00816272499651,,
63,"clean_imagemagic
crop_morphology
posterize
enhance_basic_sharpness
solarize",0,YURY CATHERINE CARDENAS MOZO,,3.97531362699374,,
63,"solarize
clean_imagemagic
enhance_basic_sharpness
crop_morphology
posterize",0,YURY CATHERINE CARDENAS MOZO,,4.19710432799911,,
63,"enhance_basic_sharpness
clean_imagemagic
solarize
posterize
crop_morphology",0,YURY CATHERINE CARDENAS MOZO,,4.40804062000098,,
63,"posterize
enhance_basic_sharpness",78,YURY CATHERINE CARDENAS MOZO,"' k'b'v'7 .¿
YURV CATHERINE
CARDENAS mom
cn—",1.57111514099961,,
63,"solarize
enhance_basic_sharpness",0,YURY CATHERINE CARDENAS MOZO,,1.75010145899432,,
63,"solarize
crop_morphology
enhance_basic_sharpness
clean_imagemagic
posterize",0,YURY CATHERINE CARDENAS MOZO,,4.58298139400722,,
63,"posterize
crop_morphology
solarize
enhance_basic_sharpness
clean_imagemagic",0,YURY CATHERINE CARDENAS MOZO,,3.95962332199997,,
63,"clean_imagemagic
posterize
crop_morphology
enhance_basic_sharpness
solarize",0,YURY CATHERINE CARDENAS MOZO,,4.04345306799951,,
63,"posterize
crop_morphology
solarize
clean_imagemagic
enhance_basic_sharpness",0,YURY CATHERINE CARDENAS MOZO,,3.97426306899433,,
63,"posterize
crop_morphology
clean_imagemagic
solarize
enhance_basic_sharpness",0,YURY CATHERINE CARDENAS MOZO,,4.06761623299099,,
63,"clean_imagemagic
crop_morphology
posterize
solarize
enhance_basic_sharpness",0,YURY CATHERINE CARDENAS MOZO,,3.9386734840009,,
63,"solarize
crop_morphology
posterize
clean_imagemagic
enhance_basic_sharpness",0,YURY CATHERINE CARDENAS MOZO,,4.66301944999577,,
63,"clean_imagemagic
posterize
solarize
enhance_basic_sharpness
crop_morphology",0,YURY CATHERINE CARDENAS MOZO,,4.01854657599324,,
63,"solarize
posterize
crop_morphology
enhance_basic_sharpness
clean_imagemagic",0,YURY CATHERINE CARDENAS MOZO,,4.27357961300004,,
63,"crop_morphology
solarize
enhance_basic_sharpness
posterize
clean_imagemagic",0,YURY CATHERINE CARDENAS MOZO,,5.08051919200807,,
63,"crop_morphology
enhance_basic_sharpness
solarize
clean_imagemagic
posterize",0,YURY CATHERINE CARDENAS MOZO,,4.7538439909913,,
63,"enhance_basic_sharpness
clean_imagemagic
posterize
crop_morphology
solarize",0,YURY CATHERINE CARDENAS MOZO,,4.19094369300728,,
63,"solarize
crop_morphology
enhance_basic_sharpness
posterize
clean_imagemagic",0,YURY CATHERINE CARDENAS MOZO,,4.99566397399758,,
63,"solarize
crop_morphology
clean_imagemagic
enhance_basic_sharpness
posterize",0,YURY CATHERINE CARDENAS MOZO,,4.44463113400707,,
63,"enhance_basic_sharpness
crop_morphology
clean_imagemagic
solarize
posterize",0,YURY CATHERINE CARDENAS MOZO,,4.23924000900297,,
63,"enhance_basic_sharpness
clean_imagemagic
solarize
crop_morphology
posterize",0,YURY CATHERINE CARDENAS MOZO,,4.15342279900506,,
63,"clean_imagemagic
enhance_basic_sharpness
solarize
posterize
crop_morphology",0,YURY CATHERINE CARDENAS MOZO,,4.32313809500192,,
63,"clean_imagemagic
solarize
enhance_basic_sharpness
crop_morphology
posterize",0,YURY CATHERINE CARDENAS MOZO,,3.94512422500702,,
63,"posterize
clean_imagemagic",0,YURY CATHERINE CARDENAS MOZO,,2.69418352100183,,
63,"solarize
posterize
clean_imagemagic",0,YURY CATHERINE CARDENAS MOZO,,3.09581050901033,,
63,"posterize
enhance_basic_sharpness
solarize
clean_imagemagic
crop_morphology",0,YURY CATHERINE CARDENAS MOZO,,3.39772459999949,,
63,"solarize
clean_imagemagic
enhance_basic_sharpness
posterize
crop_morphology",0,YURY CATHERINE CARDENAS MOZO,,4.2916685139935,,
63,"crop_morphology
clean_imagemagic
solarize
posterize
enhance_basic_sharpness",0,YURY CATHERINE CARDENAS MOZO,,4.10792719899473,,
63,"crop_morphology
clean_imagemagic
posterize
solarize
enhance_basic_sharpness",0,YURY CATHERINE CARDENAS MOZO,,4.14346688299702,,
63,"enhance_basic_sharpness
solarize
crop_morphology
posterize
clean_imagemagic",0,YURY CATHERINE CARDENAS MOZO,,4.80573038200237,,
63,"posterize
crop_morphology",90,YURY CATHERINE CARDENAS MOZO,"' k'b'v'7 .¿
vuRv CATHERINE
CARDENAS Mozo
cn—",2.39344615900336,,
63,"enhance_basic_sharpness
clean_imagemagic",0,YURY CATHERINE CARDENAS MOZO,,2.66698936999455,,
63,"clean_imagemagic
solarize
crop_morphology
posterize
enhance_basic_sharpness",0,YURY CATHERINE CARDENAS MOZO,,3.87395693000872,,
63,"posterize
solarize
crop_morphology
clean_imagemagic
enhance_basic_sharpness",0,YURY CATHERINE CARDENAS MOZO,,3.96482967999327,,
63,"solarize
crop_morphology
clean_imagemagic
posterize
enhance_basic_sharpness",0,YURY CATHERINE CARDENAS MOZO,,4.45366093800112,,
63,"posterize
enhance_basic_sharpness
crop_morphology
solarize
clean_imagemagic",0,YURY CATHERINE CARDENAS MOZO,,3.96766745300556,,
